,KKKD068,KKKD068_V1,KKKD068_V2,KKU055,KKU055_V1,KKU055_V2,KKU213c,KKU213c_V1,KKU213c_V2,RBE,RBE_V1,RBE_V2
ENSG00000156299,0.602121,1.588909,1.511796,5.282498,6.275908,6.281615,14.714711,17.172849,18.020978,6.1517,10.35789,15.844131
ENSG00000156304,22.117273,17.395065,17.416956,32.472301,28.798093,27.952826,22.602901,17.555015,18.276309,17.294763,16.567327,13.250359
ENSG00000156313,5.630077,12.364771,6.862151,7.564796,8.059041,9.242412,9.481666,6.024018,6.664331,1.787411,1.781288,2.729369
ENSG00000156345,9.410724,8.888249,12.168438,8.631499,7.844247,6.526298,3.04777,4.917927,3.741311,3.484769,4.269996,4.697591
ENSG00000156374,16.859144,12.301562,14.021232,26.702374,26.337196,24.743394,15.725102,7.390688,7.106793,14.998738,12.047548,7.161796
ENSG00000156381,7.057621,7.350682,10.1456,4.896876,8.363191,6.678434,5.381205,5.261422,5.11736,8.042729,7.108275,7.848732
ENSG00000156384,25.66172,38.399916,31.331516,11.329226,22.299093,22.705598,10.505191,23.185471,26.599225,31.14446,58.048436,59.157875
ENSG00000156395,0.014135,0.015222,0,0,0,0,0.034597,0.017439,0.073941,0.07454,0.059679,0.05773
ENSG00000156398,10.160798,12.849106,12.62122,10.007191,8.945114,10.606961,6.257301,5.341053,7.341211,11.950838,7.577942,6.110043
ENSG00000156411,211.480444,187.693303,180.260055,221.423771,230.68981,243.578064,271.871603,292.038389,320.567068,166.466832,174.853122,196.991456
ENSG00000156413,0,0.041049,0,0,0.068857,0,0,0.04749,0.050611,0.066849,0.079318,0.025878
ENSG00000156414,8.304594,10.200479,11.286373,0,0,0,0.722685,0.490365,0.344589,0.021235,0.055623,0.031768
ENSG00000156427,0.129069,0.046384,0,0.077639,0.038887,0,0.105154,0.159086,0.168727,0.03775,0.036301,0.029225
ENSG00000156453,13.471842,39.645056,38.987809,0.909269,3.247843,3.030302,82.338179,135.091107,146.786183,24.049328,67.439325,85.096004
ENSG00000156463,17.538232,21.895476,20.760107,21.771292,22.82161,23.958676,13.959047,16.899618,16.161831,9.24516,11.193555,12.304945
ENSG00000156466,0,0,0.056454,0,0,0,0,0,0,0,0,0
ENSG00000156467,240.814773,179.026697,200.471379,248.98548,237.212411,249.263912,210.016816,211.128514,216.630164,203.91877,194.590302,219.128719
ENSG00000156469,32.386341,24.281742,26.73477,29.093853,34.781548,28.739136,14.830487,10.412022,12.264161,23.139234,20.039946,18.966722
ENSG00000156471,189.007585,151.769171,147.925211,132.271771,122.586802,119.282344,124.422146,92.245919,100.213095,153.373287,142.59849,123.368584
ENSG00000156475,0.724218,1.800427,1.19825,0.037606,1.67372,1.902215,0.2005,3.066027,4.217524,0.075675,0.834289,1.536639
ENSG00000156482,1713.808564,1278.002738,1292.764239,2276.902707,2133.054446,2159.270792,1226.049644,1061.578788,1180.853501,1822.544776,1394.789262,1310.717731
ENSG00000156486,0,0,0,0.339047,0.61315,0.622209,0,0,0,0,0.015408,0
ENSG00000156500,30.696611,25.880363,28.324909,13.698088,15.661568,14.86601,5.81037,8.998378,9.637978,5.148417,10.628567,11.307833
ENSG00000156502,32.974686,32.342552,25.02575,63.918874,45.993571,46.329027,28.051355,26.777093,26.210148,33.31309,29.637004,28.495268
ENSG00000156504,41.916765,35.649783,33.09559,85.973974,92.799339,85.925817,30.645029,28.209311,30.186072,34.435004,30.663794,27.239486
ENSG00000156508,5193.494921,3763.845596,3817.946103,6925.038881,6096.8258,6140.348814,6611.748328,4825.880053,5222.493244,6049.734513,4284.538811,4358.433606
ENSG00000156509,3.375148,3.344776,3.100442,2.605277,4.194027,3.293954,0.422594,0.268362,0.350405,2.132324,0.704032,0.589893
ENSG00000156510,0.173652,0.233821,0.434323,0.117574,0.294578,0.885319,23.836342,14.23154,16.002359,53.959752,76.40509,75.653371
ENSG00000156515,60.161591,89.78543,90.676808,48.403005,75.107851,72.984526,66.306226,77.270734,82.889502,28.777242,66.685591,87.453118
ENSG00000156521,7.421998,4.242784,4.711202,19.765816,20.356674,17.766226,11.615997,10.038668,11.19,14.194991,9.210937,7.560048
ENSG00000156531,21.096969,25.241568,28.189906,37.83816,42.674044,47.891333,16.081975,21.719477,25.571047,18.248576,20.922364,20.335876
ENSG00000156535,33.485898,25.676448,25.400969,2.339054,6.483386,6.63826,17.940558,19.802233,22.184392,37.645275,36.8117,30.997756
ENSG00000156564,0,0,0,0,0,0,0,0,0,0,0.104338,0
ENSG00000156574,0,0,0,0,0.095397,0.038306,0,0,0,0,0.044536,0.062036
ENSG00000156575,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000156587,46.825237,42.263479,46.320503,49.577491,78.214795,89.007786,2.623715,10.280068,7.991062,21.357065,43.85569,38.051507
ENSG00000156599,57.400954,64.133601,59.927825,72.389936,66.026365,69.32881,15.424031,15.338762,18.095252,50.304266,57.381018,52.617658
ENSG00000156603,22.334255,20.391089,17.817037,38.374483,38.717283,38.363834,6.379596,4.130878,4.202337,13.194869,14.692384,15.331193
ENSG00000156639,76.818038,79.518574,72.489086,78.396747,67.948193,59.498689,52.347103,57.698961,64.291304,57.749911,65.788578,69.740609
ENSG00000156642,106.633472,152.866584,140.693787,42.486188,74.910373,81.215525,95.674803,142.431778,155.919419,90.163185,145.56672,171.50255
ENSG00000156650,9.704452,4.132839,4.101473,10.155357,3.949788,4.423591,4.958912,2.791224,2.457812,7.209484,3.691961,3.447937
ENSG00000156671,12.286813,10.804211,8.216789,13.724226,18.604,17.436383,8.72494,7.262539,8.277243,9.450158,12.752611,9.80113
ENSG00000156675,28.214959,24.388563,25.080111,8.348353,11.704305,12.849573,8.80682,8.281207,8.81743,25.922662,42.20691,61.003521
ENSG00000156687,0,0.073226,0,0,0,0,0,0.060208,0.101799,0,0,0
ENSG00000156689,0.060355,0,0.093526,0,0,0,0,0,0,0,0,0
ENSG00000156697,34.383036,24.2897,24.768769,42.829062,28.924989,29.178822,73.127237,68.054073,73.854516,27.912273,23.446554,15.725662
ENSG00000156709,44.037657,38.857153,39.209542,80.238695,78.881486,72.838739,50.720046,56.604168,61.567213,39.187435,42.09656,42.125437
ENSG00000156711,23.354802,19.185573,20.812523,1.005621,2.317167,1.981276,71.871882,46.090973,47.384845,3.283926,2.254684,1.475617
ENSG00000156735,12.43977,9.747731,12.692056,17.955955,17.317733,15.395428,8.66111,7.866389,8.436134,12.754657,12.844603,15.384211
ENSG00000156738,0,0,0,0,0,0,0,0,0,0,0.092939,0
ENSG00000156755,0,0,0,0,0,0,26.100016,1.621385,2.809381,0,1.820112,0
ENSG00000156787,15.127992,20.297189,18.840317,9.815476,13.527566,12.710812,18.246876,15.247315,15.02074,9.886883,9.32251,8.116495
ENSG00000156795,27.573095,31.642138,40.537419,36.908756,31.866764,32.808897,19.658035,14.262687,27.206376,29.339108,19.213409,13.29473
ENSG00000156802,76.56757,78.823382,80.898024,51.745899,42.213136,45.157715,46.449352,18.633178,18.049274,61.17369,41.470976,18.858985
ENSG00000156804,38.672817,57.592683,59.269619,0.366222,0.417506,0.219382,14.730075,24.004249,28.07065,5.757944,6.358925,11.140621
ENSG00000156831,35.677182,42.609275,42.551258,26.469346,24.345925,23.625507,29.066099,27.161015,28.923586,21.701824,27.347124,32.331852
ENSG00000156853,7.20063,4.048842,7.084974,9.115656,5.55116,4.833274,10.053757,4.543235,4.530462,7.241344,6.893974,3.311581
ENSG00000156858,23.832836,19.229771,17.052522,23.371182,20.312616,20.464805,26.465683,23.513323,23.021369,19.870813,12.967136,13.420112
ENSG00000156860,35.027293,34.37899,40.502445,42.364809,36.334615,36.313069,39.506558,41.068002,41.133387,36.314434,38.072415,30.533497
ENSG00000156869,14.828487,20.628171,21.273353,1.506877,7.877095,6.7949,4.524203,6.51886,6.671403,0.957381,2.299136,2.179041
ENSG00000156873,24.585247,22.599613,20.231702,17.310439,18.203665,16.777412,30.21208,32.148097,29.758417,26.444338,32.203273,35.237296
ENSG00000156875,47.123155,33.778066,33.799608,40.506973,25.739775,26.9973,30.337522,22.647738,25.352069,22.031852,13.899317,12.64725
ENSG00000156876,13.674874,10.100455,10.022139,13.361207,10.597778,9.888569,7.069582,3.847645,3.764558,5.510302,3.107612,1.860813
ENSG00000156885,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000156886,0.020384,0,0,0,0,0,0,0,0,0,0,0
ENSG00000156920,0,0,0,0,0,0,0.006983,0,0,0,0,0
ENSG00000156925,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000156928,40.44797,46.785179,48.555794,55.134421,57.882783,59.559499,65.359047,43.644397,52.443891,45.89726,53.048707,62.628187
ENSG00000156931,24.869474,25.051453,25.410165,9.918292,11.992962,11.015922,7.453828,8.012008,11.237073,14.167235,14.870274,16.410383
ENSG00000156958,14.227044,13.812356,20.076166,16.832244,17.263953,16.390291,28.958739,32.179107,37.817649,10.633595,12.574131,23.414424
ENSG00000156959,0,0.138888,0.042071,1.339048,1.473441,1.558088,0,0.009944,0,1.204153,2.109762,2.246141
ENSG00000156966,1.166379,1.465814,1.578416,0.526479,0.429924,0.392322,0.035231,0.159852,0.141219,0.17078,0.309995,0.323285
ENSG00000156968,1.640477,1.26348,0.596227,0.657316,1.188535,0.841715,0.163982,0.09919,0.122658,0.723429,0.682649,0.381137
ENSG00000156970,30.692013,27.716372,28.262952,83.620851,66.785179,63.155946,45.951649,26.833608,24.566184,47.847093,28.576503,15.79513
ENSG00000156973,9.065086,21.81036,21.416508,15.021446,27.041541,26.276838,6.745955,8.357252,10.136676,20.347968,23.861908,35.910292
ENSG00000156976,189.154851,131.939561,122.784657,215.113444,162.692253,145.17273,203.537579,141.065902,140.247821,138.532747,130.818158,121.985452
ENSG00000156983,16.399321,14.52938,12.969992,22.443602,23.203017,19.840998,15.051445,12.662718,13.441968,11.120194,12.371684,12.621178
ENSG00000156990,29.403613,26.469431,28.707119,104.344397,182.203514,173.895008,51.581461,43.782272,49.58532,23.968278,31.756051,39.383261
ENSG00000157005,0,0,0,0,0.913933,0,0,0,0,0,0,0
ENSG00000157014,22.310658,13.224843,12.557619,49.574582,37.803661,30.124534,28.413981,14.968446,17.189518,23.846019,14.701495,14.106742
ENSG00000157017,0,0,0.122355,0.126796,0.229713,0.292112,0,0,0,0.805562,0.348112,0
ENSG00000157020,101.545939,120.377782,127.456055,187.957681,185.071755,185.273615,167.242979,160.007396,179.97115,74.068149,81.580562,90.290245
ENSG00000157021,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000157036,9.546031,7.128147,16.746335,12.5545,12.57941,8.798058,6.791917,5.277265,8.050168,8.681732,4.936178,2.389848
ENSG00000157045,0,2.150915,0,0,0,0,0,0,0,2.517743,0,1.433456
ENSG00000157060,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000157064,0.441212,13.120361,15.647924,12.495126,16.032175,16.892968,8.128766,14.802509,9.808408,0.206009,1.083753,0.760223
ENSG00000157077,8.451916,9.503832,8.851422,8.746673,7.872804,8.253184,7.481441,8.475233,9.774811,2.657272,2.813738,2.785342
ENSG00000157087,0.050169,0,0.034304,0,0.017839,0,0,0,0,0,0.015367,0
ENSG00000157093,0,0,0,0,0,0,0,0.234668,0.22413,0,0,0
ENSG00000157103,0,0.199118,0.119706,0.017851,0,0.057469,0.048384,0.051507,0.012928,0.050582,0.050082,0.013454
ENSG00000157106,26.443822,21.882617,19.410921,34.306642,34.457019,35.452401,28.515189,24.478017,26.957112,31.662939,34.975837,33.737593
ENSG00000157107,8.693003,6.779963,5.9877,5.649051,3.497909,3.918744,13.837535,9.399368,11.391976,10.663524,8.371728,9.106428
ENSG00000157110,5.553735,6.054669,6.925264,7.693696,8.760636,10.402387,3.763628,3.076886,3.559629,86.119923,62.201925,42.318082
ENSG00000157111,19.137326,19.103894,18.884761,0.202785,0.262591,0.489094,3.332122,3.664739,4.373598,0.67001,0.379234,0.101625
ENSG00000157119,0,0,0,0,0,0,0,0,0,0,0,0.04478
ENSG00000157131,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000157150,14.51451,10.762858,14.439282,0.962729,1.398062,1.974521,0.912508,3.61623,4.080324,4.539137,12.693572,13.836774
ENSG00000157152,0.325724,0.692477,1.231787,3.299571,4.299533,3.794153,0,0,0,0.054334,0.134225,0.339957
ENSG00000157168,36.600969,45.938159,47.649618,69.23454,131.915942,142.104723,5.026623,4.899148,2.943975,62.579251,79.149606,54.968476
ENSG00000157181,12.783294,13.796769,14.172874,21.040733,18.16915,17.448639,19.700433,22.865533,24.444555,17.617223,16.276238,17.40454
ENSG00000157184,19.813401,19.105123,22.028195,31.965226,34.604697,34.288764,10.394146,13.352647,13.803329,8.139381,10.681531,12.451125
ENSG00000157191,25.178478,28.426791,26.212381,42.378109,48.894143,51.9507,29.611572,26.762174,29.729954,21.811632,22.893645,22.00818
ENSG00000157193,58.348893,46.827497,53.232468,31.507051,31.850024,33.23499,17.455163,12.105053,13.438681,21.930662,19.635154,12.417603
ENSG00000157211,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000157212,23.442553,22.672165,23.252402,15.541204,16.121185,15.437008,15.711228,12.622945,13.688479,13.419634,11.265925,5.741048
ENSG00000157214,13.129442,14.081433,19.134746,5.198634,7.863216,7.383887,1.577163,2.415439,2.564411,4.323289,5.489054,5.350329
ENSG00000157216,24.326452,37.64068,35.930338,66.111349,51.870439,52.764319,15.022188,15.940714,16.218368,12.012307,11.501277,16.598668
ENSG00000157219,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000157224,35.03152,45.783207,45.897465,23.410691,26.815374,24.395204,56.856138,52.975136,58.909094,18.583191,23.155103,20.951676
ENSG00000157227,32.28578,21.874819,21.867068,11.967872,10.745127,11.221108,176.135807,118.298804,117.661555,44.467635,53.342406,36.600118
ENSG00000157240,2.223413,3.567091,4.603362,4.135882,4.830166,4.694845,0.734771,1.309983,1.308483,2.912141,2.581675,2.194972
ENSG00000157259,28.090437,34.755773,35.380879,16.239735,18.763914,15.954338,13.395264,11.476998,13.054354,17.466095,18.266575,16.08407
ENSG00000157303,0.259613,4.072532,2.409191,0,1.62599,1.261254,0,0,0,0,0,0
ENSG00000157315,0.108734,0,0,0.582075,0.771345,0.339366,0.176609,0.267459,0,1.140665,1.127713,0.367598
ENSG00000157322,0.189418,0.12518,0,0,0.19383,0.150375,0.342075,0.473362,0.51021,0,0,0.108099
ENSG00000157326,25.287795,11.618728,13.166042,12.636841,6.119562,7.469625,7.642984,5.056081,2.549108,24.309739,15.551442,10.985623
ENSG00000157330,0.135771,0.048753,0.039371,0.061282,0.028979,0.04951,0.036907,0.111844,0.059177,0.059621,0.076411,0.106816
ENSG00000157335,0,0.116908,0.123674,0.025662,0.114994,0,0,0,0,0,0.095993,0
ENSG00000157343,0,0.545216,0.778646,2.043622,1.174382,1.185018,0,0.05344,0,0.783468,1.782812,2.953983
ENSG00000157349,38.289042,35.58379,35.111623,15.574415,21.302409,12.956842,49.682705,55.966861,50.094586,16.307043,21.71504,17.77493
ENSG00000157350,19.637044,24.214971,21.494692,13.124557,10.121173,11.736717,15.702254,14.476409,17.772176,16.265853,18.584696,25.175875
ENSG00000157353,5.311238,6.058781,7.723984,8.989384,10.719668,8.362334,9.535196,11.556881,10.694277,8.604459,11.994591,18.603254
ENSG00000157368,0,0,0,0,0,0.039942,0,0,0,1.949219,0.130346,0.186834
ENSG00000157379,9.415519,12.993981,10.019402,9.333551,16.489964,14.196071,16.601941,16.986857,17.798513,11.645211,15.483134,16.842018
ENSG00000157388,0.411843,1.506613,0.559831,0.731564,1.406011,2.550218,0.775372,0.873449,1.337071,4.134831,2.627621,4.05887
ENSG00000157399,16.008915,7.227284,5.081803,0,0,0,0,0,0,23.798167,15.215212,6.859281
ENSG00000157404,0.023184,0,0.040338,0.020928,0,0.187368,0,0,0.030315,0.039866,0.191514,0.144085
ENSG00000157423,2.922934,2.877631,3.377187,0,0,0,0.105364,0.448803,0.88724,2.323588,4.563554,5.765501
ENSG00000157426,2.659,2.908308,2.623667,4.848056,4.06241,5.51078,2.370713,4.596031,3.520666,4.065371,3.39106,3.451767
ENSG00000157429,1.625568,2.455666,1.7069,0.661,1.828216,1.393811,1.557196,3.133519,2.92687,1.550141,3.533263,2.509133
ENSG00000157445,0,0.153324,0.042643,0.088496,0.042831,0.053413,0,0,0,1.977955,2.685828,4.123807
ENSG00000157450,14.565255,14.946556,14.589228,8.390204,12.857094,9.894117,15.557131,14.07101,14.310697,12.282417,15.563635,14.857716
ENSG00000157456,41.393755,28.719138,28.875975,87.807288,72.627896,72.589072,101.833039,52.754659,59.483678,72.949925,22.480313,11.413705
ENSG00000157470,6.723301,12.394056,9.612325,2.039733,1.36726,1.829169,13.96905,15.957113,12.37367,15.343722,8.519672,8.698445
ENSG00000157483,37.659899,63.28784,68.775192,12.916151,19.249482,15.816778,67.970653,71.61977,68.32315,85.603747,93.50579,92.869237
ENSG00000157500,32.860583,25.070751,25.198686,32.46088,35.440205,36.227448,23.649376,21.33669,22.921088,19.923926,19.312194,15.429209
ENSG00000157502,0.181227,0.938336,0.231736,0,0.072877,0.160938,0.016424,1.227473,1.28715,0.334361,0.674702,0.427252
ENSG00000157510,6.326659,8.802905,8.486366,0.022538,0.067758,0.28115,4.222065,2.210429,1.791364,3.925157,4.720893,4.453342
ENSG00000157514,16.55066,18.896012,16.43921,6.291347,5.992316,8.139641,5.873887,6.92736,8.511024,15.490107,31.318694,41.078958
ENSG00000157538,31.183852,37.196011,35.49426,30.356927,28.171201,27.592666,20.733747,19.755054,20.313162,24.61075,30.075333,29.240143
ENSG00000157540,25.470631,20.242957,21.057069,29.124615,23.46002,22.775365,10.250367,8.240145,8.788012,15.164002,14.270837,11.830195
ENSG00000157542,0.057984,0.189627,0,0,0,0,0.005481,0.004835,0.005587,0,0,0.006464
ENSG00000157551,0.546533,0.409488,0.345333,0.263781,0.594523,0.40575,0.566976,0.443129,1.509342,0.759866,0.421597,0.325975
ENSG00000157554,0.645937,0.476774,1.434715,0.190804,0,0.012324,0,0,0,0,0,0
ENSG00000157557,10.576095,9.010503,9.054264,6.159481,7.41984,6.11845,25.201787,30.644398,34.302035,10.497629,10.151067,6.355475
ENSG00000157570,25.939825,16.349197,16.919501,0.033872,0.449348,0.574532,0,0,0,0.22547,0.123327,0.140415
ENSG00000157578,0.661852,2.256913,2.136168,1.529027,3.051375,3.149533,1.30432,0.891612,1.31689,0.672795,2.665524,3.029545
ENSG00000157593,43.794657,44.131283,44.287211,51.641921,42.111795,41.21564,46.893595,52.408621,53.176449,83.805497,88.140297,83.952782
ENSG00000157600,50.325258,18.062094,14.248857,24.661375,13.498152,15.35108,33.682525,18.838066,20.843702,14.168222,16.040034,10.999449
ENSG00000157601,15.22977,7.534687,8.805457,12.24018,8.036414,6.704075,0.777409,2.31634,2.302252,1.046892,0.676994,0.226907
ENSG00000157613,2.573598,3.301515,3.305181,0.221222,4.176928,4.488494,0,0.188895,0.320465,0.538044,0.517189,1.353983
ENSG00000157617,7.606627,5.76164,6.064315,6.661533,5.932837,5.985606,4.14305,3.066597,5.255356,14.481407,8.025092,7.195266
ENSG00000157625,12.291324,12.580583,16.079853,10.827387,17.597827,18.378542,21.035429,24.045014,27.940255,6.822889,9.570114,15.985038
ENSG00000157637,80.909983,101.910801,97.991705,67.232227,90.240949,87.754684,25.505801,26.554998,28.772455,77.448926,93.393469,110.975303
ENSG00000157653,0.249089,0.939866,1.119684,1.372593,1.163305,1.115029,1.657542,0.587619,0.162815,1.165767,3.899408,5.740695
ENSG00000157654,16.08979,16.823851,21.833694,0.043513,0,0,1.176969,2.34187,2.775687,8.101796,12.362136,10.652532
ENSG00000157657,8.488728,3.036502,2.740919,1.242461,1.660681,2.728443,4.767884,2.693899,2.775463,14.105503,6.432213,3.145477
ENSG00000157680,0.958335,2.34979,2.548035,0.045334,0.010658,0.131362,0.048612,0.571567,0.015395,0,0.063592,0.065755
ENSG00000157693,23.718753,13.76676,12.070809,6.721702,6.379357,5.754026,8.014378,2.063545,2.08271,9.242875,8.583674,6.793387
ENSG00000157703,1.168168,2.790471,6.230618,0,0,0,0,0.03957,0.038356,0,0.099006,0
ENSG00000157734,2.299418,2.347444,2.881368,3.515381,5.992731,7.088188,2.741012,2.222889,2.651457,2.844067,2.353964,2.861216
ENSG00000157741,3.726502,3.187615,3.017191,2.947371,3.583323,3.500255,3.316386,3.389697,3.814812,2.86857,2.662785,3.061961
ENSG00000157764,12.813152,12.484387,10.044614,8.573725,6.935257,8.723216,13.172706,13.443834,14.237287,5.607953,5.638298,5.407207
ENSG00000157765,0.077112,0.543336,0.169909,16.445746,15.60725,18.200031,0,0.02378,0,0,0,0
ENSG00000157766,0,0,0,0,0,0,0,0,0.012485,0,0.008662,0
ENSG00000157778,45.837824,44.867092,48.301399,89.834354,99.22249,87.847718,68.864874,66.43556,76.620621,55.285424,47.099051,53.883734
ENSG00000157782,0.053059,0.616132,0.816407,0.387309,0.143806,0.536501,0,0.455208,0.22853,0,0.044757,0.799778
ENSG00000157796,5.7083,13.082746,7.061243,15.532603,28.474478,20.927226,5.465655,5.012504,6.324689,8.958371,12.592971,15.215502
ENSG00000157800,33.201783,31.59955,32.299772,25.852711,30.212038,27.907793,25.997561,29.132114,27.249685,20.1851,20.202952,20.531554
ENSG00000157823,28.525396,32.348504,30.912547,26.129418,29.008059,26.509578,39.534372,32.311268,41.040466,30.587652,43.779791,37.907665
