,DysiNKTD1_KKU213C,DysiNKTD2_KKU213C,DysiNKTD2_SSP25,iNKTD2_D131,iNKTD1,iNKTD2
ENSG00000129195,3.435679,3.54725,3.142976,6.526709,9.135133,6.764427
ENSG00000129197,56.927003,47.22351,68.913578,60.423796,34.046734,37.266316
ENSG00000129204,1.765034,1.378255,1.935605,1.861804,0.961744,0.920128
ENSG00000129214,0.16287,0.25683,0,0.724261,0,0
ENSG00000129219,28.638305,29.291828,32.112361,33.743153,6.285999,18.475318
ENSG00000129221,0.142437,0.060142,0.091113,0.30914,0,0
ENSG00000129226,40.022359,25.137798,11.606804,15.508791,16.147153,10.66937
ENSG00000129235,23.974804,25.860733,26.012158,58.75603,100.662729,75.529027
ENSG00000129244,0.44704,0.104852,0.768696,0.7042,0.122553,0.662432
ENSG00000129245,40.931147,35.010359,42.728789,45.806843,26.028847,30.500243
ENSG00000129250,31.112979,37.573887,50.746735,45.284976,34.339656,31.269573
ENSG00000129255,19.272475,30.742395,14.515387,17.584249,81.533341,58.033474
ENSG00000129292,54.707093,51.494863,53.896498,49.883847,45.7138,44.713195
ENSG00000129295,6.577945,1.26911,0.501272,2.400059,0.324761,0.144015
ENSG00000129315,31.724707,22.087698,25.54555,26.27381,15.609139,18.410507
ENSG00000129317,10.836302,10.797052,9.622571,9.415524,9.806253,10.005172
ENSG00000129347,58.39765,56.283187,75.759407,71.20526,29.740718,44.127215
ENSG00000129351,165.034706,153.284465,121.081005,160.752143,170.26068,173.197036
ENSG00000129353,155.507485,174.344707,143.56112,138.596856,90.674204,140.165976
ENSG00000129354,1.028241,1.171488,2.451476,0,0,0.045525
ENSG00000129355,69.003189,81.942173,74.676001,62.431779,48.909668,51.814214
ENSG00000129422,2.097425,1.855635,2.867938,4.25394,1.218194,1.122638
ENSG00000129437,0.393406,0.260656,0.313369,0,0.347466,0.155197
ENSG00000129450,1.99925,0.901614,0.260581,0.663818,0.920148,1.116226
ENSG00000129451,1.169816,0.335452,2.971157,0.680962,0.087126,0.174068
ENSG00000129455,0,0,2.140072,0,0,0
ENSG00000129460,37.912028,37.833229,33.779127,34.586765,38.733609,41.649242
ENSG00000129465,57.047519,82.037637,58.710069,55.373799,24.124805,60.673059
ENSG00000129467,11.314266,14.88552,15.242429,14.887926,1.244072,4.11873
ENSG00000129472,28.510153,25.723589,24.637375,21.812657,21.308569,24.750095
ENSG00000129473,3.179802,2.153832,4.229291,9.249397,1.207838,1.33816
ENSG00000129474,1.872802,0.784954,3.382605,7.58497,0.189882,0.135582
ENSG00000129480,8.942418,8.105201,9.730048,11.023679,10.720217,9.546848
ENSG00000129484,15.206712,18.42907,12.767148,27.104927,24.521683,17.437626
ENSG00000129493,8.935465,5.309821,11.480995,13.354905,9.613279,7.955981
ENSG00000129514,0,0,0.370571,0.035612,0,0
ENSG00000129515,70.214275,80.35474,64.366264,75.264533,81.226503,89.603154
ENSG00000129518,55.022812,62.520392,48.745915,53.912918,39.710684,53.213496
ENSG00000129521,12.930119,7.668323,12.637272,41.805542,10.592738,15.67089
ENSG00000129534,92.939721,119.006435,128.342576,106.19577,49.215417,66.796274
ENSG00000129535,0.777093,2.144473,0.700442,2.368854,0.81463,1.875495
ENSG00000129538,0,0,2.484787,1.490518,0,0
ENSG00000129559,189.373301,222.066818,213.495323,203.82544,308.752283,298.767005
ENSG00000129562,175.264659,180.249502,216.75039,228.010449,258.417728,279.853817
ENSG00000129566,46.842109,60.10286,51.049472,69.496395,26.356842,38.104077
ENSG00000129595,7.922594,5.280079,7.779698,7.687032,4.509614,4.574254
ENSG00000129596,0,0,0,0,0.031635,0
ENSG00000129625,80.344837,88.998934,91.321267,67.248849,107.820184,102.051363
ENSG00000129636,16.822413,20.890005,16.848938,20.363678,19.650649,22.467589
ENSG00000129646,1.608906,2.393716,2.330208,4.389037,0.50509,0.813919
ENSG00000129654,0.144789,0.063701,0,0.116821,0.021269,0
ENSG00000129657,33.364921,37.252244,31.513312,38.503777,37.904059,29.799811
ENSG00000129667,214.46169,107.350378,118.728766,149.549896,26.866172,50.130922
ENSG00000129673,0.572094,0,0,0.168791,0,0
ENSG00000129675,129.528944,147.883891,144.928934,107.105593,119.277083,124.683385
ENSG00000129680,12.327659,13.677398,15.388561,13.413585,12.665503,14.442606
ENSG00000129682,0.031491,0.047248,0.015328,0.066988,0.018422,0.022169
ENSG00000129691,27.658874,28.202529,24.039134,23.634043,33.036832,33.296625
ENSG00000129696,5.815544,7.80737,8.772203,6.840378,14.399387,10.690066
ENSG00000129744,0,0,0,0,0,0
ENSG00000129749,2.096412,1.544291,1.780049,1.814928,0.744243,1.01628
ENSG00000129757,2.121403,0.587487,3.616992,3.095438,0.200976,0.217846
ENSG00000129810,3.397989,5.473473,4.340143,4.350094,27.007038,11.955606
ENSG00000129824,372.247338,0,0,0,249.694019,0
ENSG00000129864,0,0,0,0,0,0
ENSG00000129873,0,0,0,0,0,0
ENSG00000129910,0.261418,0.410269,0,0.094975,0.05129,0.137435
ENSG00000129911,9.112004,10.839896,18.450402,14.092186,13.249928,16.410478
ENSG00000129925,55.430929,61.075675,63.260162,68.151547,49.058194,84.464244
ENSG00000129932,6.564816,5.609767,6.929259,5.824101,14.492522,11.714086
ENSG00000129933,78.536292,76.404842,59.730424,84.544303,32.07814,61.224275
ENSG00000129946,0,0,0.497286,0.373697,0,0
ENSG00000129951,0.041662,0,0.14368,0.044882,0,0.031878
ENSG00000129965,0,0,0,0,0,0
ENSG00000129968,279.853638,192.243671,336.980802,240.316776,198.387163,203.319888
ENSG00000129988,0,0,0,0,0,0
ENSG00000129990,0.11449,0.128118,0.133047,0.261921,0,0.021694
ENSG00000129991,0,0,0,1.743184,0,0.310036
ENSG00000129993,0.377153,0.119856,0.142222,1.214237,1.355944,0.321096
ENSG00000130005,21.947399,10.347963,20.035846,21.338485,14.484946,14.472748
ENSG00000130021,2.657367,9.406598,5.179875,5.337516,12.259173,17.384127
ENSG00000130024,95.162192,86.939469,112.369655,88.025172,51.967842,54.215909
ENSG00000130032,0,0,0.077597,0,0,0
ENSG00000130035,1.712756,2.05892,8.135244,10.025721,1.739173,5.299194
ENSG00000130037,0,0,0,0,0,0
ENSG00000130038,31.805079,35.073082,23.072229,30.142156,27.412537,26.241381
ENSG00000130045,0,0,0.205135,0.077998,0,0
ENSG00000130052,0.151361,1.611637,0.551654,2.471639,0.37144,1.418355
ENSG00000130054,0,0,0.019728,0.049283,0,0.036144
ENSG00000130055,0,0.050798,0,0,0.067798,0
ENSG00000130066,160.39727,163.970253,236.138113,176.808441,88.551634,95.610404
ENSG00000130119,13.414215,11.573693,11.830977,11.271757,16.87913,14.510981
ENSG00000130147,0.144282,0.095107,1.319251,3.986423,0,0
ENSG00000130150,23.503111,25.166079,28.995104,19.296926,9.433594,20.388129
ENSG00000130158,0.461668,0.493208,2.414745,2.048288,0.198025,0.260171
ENSG00000130159,13.51097,17.405252,7.244298,10.058735,25.164381,13.61382
ENSG00000130164,10.865646,18.148181,5.64971,8.848405,61.089205,50.232074
ENSG00000130165,54.042818,65.070377,61.499402,53.390049,63.79462,58.310842
ENSG00000130167,0,0,0,0,0,0
ENSG00000130173,0,0,0,0,0,0
ENSG00000130175,254.161539,263.639362,203.573348,210.54906,195.140987,254.579688
ENSG00000130176,0,0,0,0,0,0
ENSG00000130177,91.450687,89.634546,114.226608,91.434161,49.412667,64.641705
ENSG00000130182,0,0.413091,1.04345,0.327087,0.025481,0.102368
ENSG00000130193,15.378061,19.117424,30.282102,27.113734,11.372407,23.96209
ENSG00000130202,0.279045,0.368545,3.362999,11.130699,0.146436,0
ENSG00000130203,0.634292,0,2.007982,4.722577,0.493726,0.518769
ENSG00000130204,15.57974,16.205904,14.275503,26.289576,49.741459,30.814918
ENSG00000130208,0,0,0,0.669531,2.116956,0.472888
ENSG00000130222,14.867962,28.016838,61.781756,45.010544,44.086537,71.026075
ENSG00000130224,0,0,0,0,0,0
ENSG00000130226,0,0,0,0,0,0
ENSG00000130227,40.369289,34.740969,37.042094,27.616216,36.524657,30.526851
ENSG00000130234,0.116216,0.102785,0,0,0,0
ENSG00000130244,51.669743,47.286753,37.373179,50.365488,24.665549,40.125344
ENSG00000130254,123.098066,110.296165,183.061337,132.796891,51.198317,68.606109
ENSG00000130255,1032.076013,918.42869,893.891475,932.037054,988.026069,936.449435
ENSG00000130270,10.11997,10.753495,5.931178,11.274514,4.397907,8.399923
ENSG00000130287,0,0.012376,0,0,0.00827,0
ENSG00000130294,0.02382,0.089579,0.029647,0.06367,0.019218,0.078036
ENSG00000130299,32.754555,19.989078,37.83391,54.111518,15.477559,21.533517
ENSG00000130300,0,0,0.762868,0.090781,0,0
ENSG00000130303,179.440264,230.866428,286.685351,212.069798,333.593556,322.71381
ENSG00000130304,12.843001,16.885495,15.748594,26.743457,2.408384,10.436456
ENSG00000130305,31.58648,29.193073,35.191973,26.595615,25.074155,26.06238
ENSG00000130307,0.379191,0.181746,0.155374,0.265084,0.075876,0.020318
ENSG00000130309,25.870654,27.78721,29.850295,41.088462,23.354717,28.110031
ENSG00000130311,55.201511,63.353134,79.624469,66.042553,85.7083,91.114267
ENSG00000130312,60.16561,90.36602,89.932365,65.448944,108.594408,116.32471
ENSG00000130313,52.845974,78.933088,52.469228,64.81822,55.162021,70.362702
ENSG00000130332,135.982894,122.297543,156.403452,191.921956,247.594151,177.527461
ENSG00000130338,19.588409,9.150818,15.48581,13.71633,5.601432,8.910115
ENSG00000130340,21.050317,21.490388,24.244415,26.390615,13.803484,17.515862
ENSG00000130347,5.063817,2.666728,3.983355,3.537611,5.551896,4.576111
ENSG00000130348,5.252135,8.516269,5.370491,6.374225,8.708439,8.596513
ENSG00000130349,17.538365,20.514482,16.203416,19.92413,17.465629,22.016388
ENSG00000130363,2.878221,2.954711,3.523265,2.617375,1.870255,1.819126
ENSG00000130368,0.179899,0.214247,0.278565,0.507495,0.132234,0.153986
ENSG00000130377,0,0.044118,0,0.054083,0,0
ENSG00000130382,23.47243,20.954103,22.586356,20.243675,20.591539,23.370931
ENSG00000130383,0.05483,0,0.241248,0.179392,0,0
ENSG00000130385,0,0,0,0,0,0
ENSG00000130396,105.167,59.616299,110.996212,112.20065,36.293276,59.938847
ENSG00000130402,384.042385,372.417373,307.205273,300.218882,313.333685,438.249796
ENSG00000130413,7.129271,6.947057,7.05856,7.827454,1.741798,3.17764
ENSG00000130414,83.422202,95.017058,75.86189,66.053263,102.583457,96.935424
ENSG00000130427,0,0,0,0,0,0
ENSG00000130429,243.345476,411.777069,327.931522,307.398454,727.748247,766.736103
ENSG00000130433,0,0,0,0.33889,0,0
ENSG00000130449,9.088223,7.480399,13.010206,9.111284,3.325615,4.283875
ENSG00000130475,65.207761,64.121313,82.885858,50.353638,29.846254,43.421523
ENSG00000130477,0,0,0,0.259796,0,0
ENSG00000130479,23.938786,23.118498,20.155826,18.931768,17.323214,21.070112
ENSG00000130487,5.976424,4.666761,3.972476,5.361244,5.588884,6.836626
ENSG00000130489,14.410897,13.367838,13.085011,19.151337,12.823392,13.283541
ENSG00000130508,0.308432,0.046323,0.349921,1.226282,0,0.072516
ENSG00000130511,182.685192,191.176223,228.867796,208.584208,142.597122,169.651906
ENSG00000130513,0.731041,0.806905,2.256527,23.243822,0.187752,0
ENSG00000130517,31.577977,24.155129,28.42723,28.573733,13.998941,19.102792
ENSG00000130518,9.268867,4.675888,4.395362,4.320279,0.770396,2.087604
ENSG00000130520,93.042911,84.376227,106.815161,120.627613,237.965068,139.301391
ENSG00000130522,248.834384,213.928131,196.836145,217.701229,349.911096,353.314044
ENSG00000130528,0,0,0,0,0,0
ENSG00000130529,0.972377,0.57491,1.30897,2.101794,0.064423,0.388855
ENSG00000130538,0,0,0,0,0,0
ENSG00000130540,0,0,0,0,0,0
ENSG00000130544,8.206512,7.81168,5.749478,6.719745,5.02155,5.453431
ENSG00000130545,0.839379,0.185458,1.928597,3.795671,0.106637,0.572062
ENSG00000130558,0,0,0,0,0.063417,0.337927
ENSG00000130559,16.200895,12.875028,23.392586,15.499529,7.347633,8.642135
ENSG00000130560,25.610357,23.967404,29.416347,28.602449,21.791243,22.780243
ENSG00000130561,0.2126,0.182235,0.272123,0.264857,0.061544,0.224918
ENSG00000130584,0.29783,0.153973,0.720911,0.750318,0.051437,0.220358
ENSG00000130589,37.189233,29.571068,88.002474,39.109908,25.793356,47.675423
ENSG00000130590,29.539458,32.69248,30.785599,29.307413,16.635876,30.002062
ENSG00000130592,980.076966,1170.732617,788.857466,636.202974,719.317379,817.843932
ENSG00000130595,60.159423,36.316385,108.115104,54.341025,1.943954,5.62664
ENSG00000130598,1.427817,0.725844,0.548825,0.652656,0.120582,0.765616
ENSG00000130612,0,0,0.06596,0.164824,0,0.030123
ENSG00000130635,0.137233,0.194745,0.601447,0.867943,0.018592,0.223992
ENSG00000130638,29.032002,50.318376,35.511793,38.182356,62.878528,70.234698
ENSG00000130640,61.212193,58.807034,51.593512,58.511198,35.101616,51.424785
ENSG00000130643,0.258504,0.435128,9.982522,1.838432,0,0.134863
ENSG00000130649,0.833922,1.233392,1.12621,3.623306,0.337161,1.021645
ENSG00000130653,13.25645,9.593227,35.610379,33.606475,0.519094,4.663115
ENSG00000130656,0,0,0,0.384827,0,0
ENSG00000130669,8.883909,9.879768,6.40681,7.644386,10.377735,11.716722
ENSG00000130675,0.115303,0,0.898574,1.388405,0.139464,0.232499
ENSG00000130684,24.124883,22.604359,40.424908,37.324657,7.376665,20.840494
ENSG00000130695,24.983611,20.71655,27.531227,18.22235,15.356331,22.949196
ENSG00000130699,11.90221,9.211642,13.200811,6.404897,4.95128,8.118711
ENSG00000130700,0,0,0,0,0,0
ENSG00000130701,0,0,0.058573,0,0,0
ENSG00000130702,4.144879,1.398743,22.371706,32.114933,0.148405,0.746116
ENSG00000130703,39.078103,38.742157,60.176048,51.183235,15.858442,30.018248
ENSG00000130706,59.468518,69.205909,63.665338,84.017351,114.285613,91.314005
ENSG00000130707,0.461818,0.581618,1.201426,1.00122,1.118824,0.157866
ENSG00000130711,0.077772,0.034222,0.100514,0.209308,0.045701,0
ENSG00000130713,27.856088,30.351071,29.674621,27.494204,32.848435,24.783738
ENSG00000130714,90.017847,56.113544,95.543735,91.253409,19.259751,35.120273
ENSG00000130717,28.699537,27.592446,30.852392,34.528536,28.898595,32.553118
ENSG00000130720,0,0,1.500465,0,0,0
ENSG00000130723,258.520083,199.490938,208.627208,184.17729,111.098192,161.449117
ENSG00000130724,96.454478,155.430294,101.950376,100.766755,173.323935,220.846961
ENSG00000130725,49.571351,48.00934,63.869247,57.294211,66.579646,58.757722
ENSG00000130726,148.324946,141.05692,138.682446,155.204456,186.597327,169.918859
ENSG00000130731,63.878346,53.789829,57.794074,79.317049,68.820499,65.347096
ENSG00000130733,33.929003,30.032311,28.940049,34.297726,22.231032,27.208574
ENSG00000130734,49.298231,45.043965,48.70639,30.634594,28.839603,27.671273
ENSG00000130741,95.684419,120.201029,142.872523,114.883637,78.556916,107.34261
ENSG00000130748,39.752449,28.608071,39.711492,50.254847,68.272717,65.760257
ENSG00000130749,31.403438,33.738813,22.909971,35.386298,44.542164,43.53298
ENSG00000130751,0.47711,0.27028,0.50663,2.432143,0,0.416449
ENSG00000130755,652.9448,746.110524,596.700395,569.050378,799.736685,857.533776
ENSG00000130758,28.876383,18.970301,32.388636,32.561181,12.387286,20.082037
ENSG00000130762,0.088308,0.171676,1.991166,0.231467,0,0
ENSG00000130764,27.75133,39.872445,42.496277,28.812213,24.805483,33.96523
ENSG00000130766,11.964141,14.416256,11.254113,14.203134,12.913116,19.944285
ENSG00000130768,0,0.171161,0.05793,0,0.397726,0.195428
ENSG00000130770,231.706958,281.902727,224.127714,236.096682,396.297746,329.807105
ENSG00000130772,15.648965,17.670015,18.591836,14.989965,27.921117,22.865991
ENSG00000130775,65.401507,22.420738,26.642903,28.437728,40.649925,28.168876
ENSG00000130779,48.005349,51.023502,51.860024,50.162287,43.801588,49.931576
ENSG00000130783,0.240414,0.465733,0.226068,0.331048,0.068459,0.020696
ENSG00000130787,56.499257,36.988092,117.156597,79.585464,14.669459,21.912926
ENSG00000130803,34.643992,29.32461,26.044653,22.858082,21.410505,25.725466
ENSG00000130810,30.35492,20.561316,28.954349,42.105002,31.645629,26.191772
ENSG00000130811,282.091325,266.079163,265.091374,238.171922,209.81099,228.186813
ENSG00000130812,2.621248,1.418183,3.440362,2.676192,0.873155,0.915323
ENSG00000130813,140.549282,127.123742,205.430502,118.033208,57.714864,75.086617
ENSG00000130816,112.974784,80.892493,136.639929,89.123741,135.692891,123.253669
ENSG00000130818,10.344742,6.991723,8.364904,8.835552,5.650926,8.981196
ENSG00000130821,7.150744,2.201697,6.557565,11.912691,0.34706,1.58759
ENSG00000130822,0.173025,0,0.124991,1.516148,0,0
ENSG00000130826,40.030613,34.377091,53.769571,42.991353,52.328357,40.789234
ENSG00000130827,74.326258,62.989803,70.764231,78.330989,14.233892,39.019062
ENSG00000130829,0.042461,0,0,0.366012,0,0
ENSG00000130830,47.389414,33.348336,67.571562,62.416274,37.729694,41.550568
ENSG00000130844,20.397503,18.553515,22.157626,25.318017,4.405854,10.38563
ENSG00000130856,7.8977,7.956512,7.967753,9.929086,5.337959,7.963783
ENSG00000130876,0,0,0,0,0,0
ENSG00000130881,0,0,0,0.391193,0.014282,0.038242
ENSG00000130921,33.339132,25.625854,33.888575,31.474402,23.0381,25.011874
ENSG00000130935,20.668723,20.509805,27.142087,18.640886,28.439847,29.943359
ENSG00000130939,22.058658,28.298696,27.058304,23.115506,21.842151,24.671299
ENSG00000130940,9.118425,13.536702,6.862277,7.389946,8.543011,8.130364
ENSG00000130943,0,0,0.029823,0,0,0
ENSG00000130948,0,0,0,0,0,0
ENSG00000130950,0,0,0,0,0,0
ENSG00000130956,34.509195,26.117191,47.087281,38.578215,13.060417,19.740524
ENSG00000130957,0,0,0,0,0,0
ENSG00000130958,40.755476,56.651536,34.748903,32.761601,17.582432,35.568893
ENSG00000130962,0.102189,0.017965,0.552776,0.637916,0,0
ENSG00000130985,95.966181,133.259836,122.374693,120.756615,103.467614,124.035763
ENSG00000130988,0,0,0,0,0,0
ENSG00000130997,5.22057,6.029109,6.978599,2.999751,1.036411,1.142325
ENSG00000131002,147.03758,0,0,0,27.545733,0
ENSG00000131013,16.584866,18.086038,23.626176,19.642335,16.268083,19.522895
ENSG00000131015,1.420864,0.208943,3.913844,3.262414,1.300565,1.866781
ENSG00000131016,2.24305,1.514908,0.963223,9.991767,0.522508,0.160143
ENSG00000131018,136.126441,142.261659,89.601067,77.563076,92.1193,119.08583
ENSG00000131019,10.133121,3.334208,5.806467,4.78841,1.874032,3.441351
ENSG00000131023,19.780882,22.956769,17.923114,17.211931,14.190515,21.148622
ENSG00000131037,20.482937,6.894102,36.566607,24.133405,1.710681,5.838583
ENSG00000131042,0,0,0,0,0,0
ENSG00000131043,18.318564,20.906399,19.197538,16.821461,24.89909,26.743276
ENSG00000131044,0.040414,0.106712,0.035859,0.090873,0,0
ENSG00000131050,0,0,0,0,0,0
ENSG00000131051,528.174742,548.261523,521.69295,584.023077,217.699322,332.562182
ENSG00000131055,0,0,0,0,0,0
ENSG00000131059,0,0,0,0,0,0
ENSG00000131061,2.914239,3.173801,3.395244,5.056707,2.767953,3.080364
ENSG00000131067,14.868525,7.045698,18.700981,14.844082,1.90282,4.002508
ENSG00000131068,0,0,0,0,0,0
ENSG00000131069,34.382972,22.66888,42.17871,42.876616,15.00958,18.110161
ENSG00000131080,4.642005,3.966964,4.739478,2.472893,2.430774,4.402795
ENSG00000131089,33.08884,23.720811,21.045978,26.700277,12.562719,17.686868
ENSG00000131094,1.328555,0.806105,0.506094,1.808102,0.586401,2.487799
ENSG00000131095,0.214753,0.160945,0.215435,0.423532,0.301339,0
ENSG00000131096,0.108209,0,0,0.303177,0,0
ENSG00000131097,0,0,0,0,0,0
ENSG00000131100,73.244098,92.223549,81.52282,88.233187,118.708933,115.850201
ENSG00000131115,18.219675,16.448676,22.054611,15.509044,16.643441,16.413464
ENSG00000131116,35.228633,31.219756,35.748637,40.60589,36.278845,42.008905
ENSG00000131126,0,0,0,0,0,0
ENSG00000131127,27.029657,17.634785,20.464645,26.854647,7.631795,9.909411
ENSG00000131142,0,0,0,0,0,0
ENSG00000131143,658.578686,651.420046,647.094715,616.068752,647.306844,630.173662
ENSG00000131148,16.023343,15.432009,12.2991,16.72406,24.76597,18.771106
ENSG00000131149,33.519478,28.361935,38.346112,35.189504,14.076361,28.394483
ENSG00000131152,0.626472,0.777135,0.759705,0,1.04461,0.325915
